a_id,a_text,a_q_id,MB,MB15,JM,SL,num_annotators,num_ratings,num_ratings-1,maxvotes,random,True Label,AsRRN Prediction,SFRN Prediction
R_10SrCe5A99aS8Io_q4_a,Yes it should be because the more fish you catch the more correct you were fishing.,q4_a,1.0,,1.0,1.0,3,1,0,3,0,1,1,1
R_10SrCe5A99aS8Io_q2_b,"They way you would decide if the student has a good ear is by record the data you gather from the student. You record the amount of times that the teacher played the note, and when the student gets it wrong or write. After you have done this multiple times to make the data more valid, you compare you data. Find the percentage of when he was correct or not. The higher percentage proves if he has a good ear or not.",q2_b,1.0,,1.0,1.0,3,1,0,3,0,1,1,1
R_0Nuyhccb94XCBsV_q4_a,"yes, you should do statistical inference to determine whether Mark or dan is a better Walleye fisherman.",q4_a,1.0,,1.0,1.0,3,1,0,3,0,1,1,1
R_0Nuyhccb94XCBsV_q3_a,"No, statistical inference should not be used to determine wether the company should accept or reject the bulk order of display screens.",q3_a,1.0,,1.0,1.0,3,1,0,3,0,1,1,1
R_vVR0LmpnPTIdilH_q4_b,"Since they recorded the length of each fish that was caught during the trip and that they based their conclusion on that, the best way of identifying which brother is better would be to use proportionality. Indeed, the number of fish catched is not the focus for this study but rather the length of each fish. However, one brother might have catched more fishs than the others which would give him advantages on the length mean if we do not look at the proportionality.  / Therefore the number of fish catched would be recorded and the all the length obtained will be added up. This will give us two numbers of each brother. We will then look at the length found divided by the total number of fish catched. The one having the biggest number will be determined as being the best fishman (according to their length criteria)",q4_b,1.0,0.0,,1.0,3,2,1,2,0,1,1,1
R_uqUAXjrV59T1J6h_q4_b,"By conducting the main functions (mean, median, mode etc.) and comparing side by side.",q4_b,1.0,,0.0,1.0,3,2,1,2,0,1,1,1
R_UawbgkpZaqjua8F_q4_a,"It can be, because you can infer whether the location matters for larger walleye sizes based on the fish each brother catches. This is made possible by holding all other things constant besides the location.",q4_a,1.0,,0.0,1.0,3,2,1,2,0,1,1,1
R_UawbgkpZaqjua8F_q2_b,"If the student successfully identifies the notes based on their sound then Carla would be determined as someone with a ""good ear for music""",q2_b,1.0,,1.0,0.0,3,2,1,2,0,1,0,1
R_OHDpXXS48HwjgsN_q4_b,I would take gather the average length and standard deviation of length of fish caught by each fisherman and compare the numbers. Whoever had the largest average length minus the standard deviation would be declared the better fisherman.,q4_b,1.0,,0.0,1.0,3,2,1,2,0,1,1,1
R_Oa1GILZ0zjG3P6p_q2_b,You can decide by playing each note and having her guess during three different trials. If she guesses the majority of them during at least two trials then she has a good ear.,q2_b,1.0,,1.0,0.0,3,2,1,2,0,1,1,1
R_bp83rI9vQaU0DRz_q2_b,by comparing to the average of overall peoples responses we can tell if she has an above average identification for notes played on an instrument.,q2_b,1.0,,0.0,1.0,3,2,1,2,0,1,1,1
R_3q9SH8FjGNHU4r2_q2_b,If Carla could place the music with a 95% accuracy I would deem her a good ear for music. I don't actually understand what this question is asking otherwise because the test has a random approach and Carla wouldn't be able to influence in any manner. I suppose that to see if she had a good ear we could compare her to other students and compare how accurate she is in comparison to another.,q2_b,1.0,,0.0,1.0,3,2,1,2,0,1,1,1
R_3Ny8iBQloIk5Ha2_q2_b,"Have Carla stand facing away from the piano and play each note so she can guess which note is being played. Write down when she gets it wrong and right, do this either multiple times in one day or every day for a week and see how many she got right and how many she got wrong. Once you have that information you can decide what is the best way to determine if someone has a ""good ear for music"".",q2_b,0.0,,1.0,1.0,3,2,1,2,0,1,1,1
R_3KAqMZMVdmLMd6q_q4_a,Yes because the brother with the larger statistic would be considered the better fisherman because they caught the larger Walleyes.,q4_a,1.0,,2.0,1.0,3,2,1,2,0,1,1,1
R_3KAqMZMVdmLMd6q_q2_b,"I would randomly give students different notes in no particular order and if the students continually got the note right or wrong then I would decide whether or not this was a good method of note identification.If the student continued to get the randomized notes right, then I would assume that the student has a good ear for music.",q2_b,1.0,,1.0,0.0,3,2,1,2,0,1,0,1
R_2zoLG9aI1FBHT1K_q4_b,I would create a table for each brother and then find the differences. I would then calculate an average for each of the brothers and compare and see which brother caught more fish because statistics shouldn't be used in this case.,q4_b,1.0,,1.0,0.0,3,2,1,2,0,1,1,1
R_2wBSrzMDz86nZtv_q4_b,"We first must obtain the mean and standard deviations of the length of Walleye fish that is considered ""large."" You then use the equation (y-ybar)/the standard deviation. Then compare the two values to each other and see which one is the better fisherman.",q4_b,1.0,,0.0,1.0,3,2,1,2,0,1,1,1
R_2wBSrzMDz86nZtv_q2_b,"We need to get a set of random numbers and divide them in twos. We need to obtain the percentage of the times where Carla scored correct and the percentage where she scored wrong. Lets says her percentage of wrongness is 00-40 and the score of correctness is 41-99. We then categorize the random set of numbers to either be correct or wrong. With the number of times she is correct, we then need to average the numbers and compare it to the qualified score to be  ""good ear for music.""",q2_b,1.0,,0.0,1.0,3,2,1,2,0,1,1,1
R_2vizuByAiaPctAn_q3_a,"No, this is more of an exact number not a hypothesis and problem.",q3_a,1.0,,2.0,1.0,3,2,1,2,0,1,1,1
R_2vbTg1qoQsJUy7u_q4_b,"I would get the outcomes of different fish lengths and create a histogram for seperately for Mark and Dan. By doing so, we can see the trends in the graphs and determine which subject had the higher rate of catching the larger fish.",q4_b,1.0,,0.0,1.0,3,2,1,2,0,1,0,1
R_2V3YhpI3n1cUP3F_q4_b,I would record all of the fish for each of the fisherman and average them at the end to see who had the greater average.,q4_b,1.0,,1.0,0.0,3,2,1,2,0,1,1,1
R_2rBChiNigJQtsZY_q4_a,They could use the statistical inference to determine who caught the bigger size fish but not who's a better fisherman.,q4_a,1.0,,1.0,0.0,3,2,1,2,0,1,1,1
R_2dJQZcGJNCDdWP1_q4_a,"Statistical inference could be used to determine whether Mark or Dan is a better Walleye fisherman, but I still think luck would play a factor in the size of the fish caught. Statistical inference could be used to compare the length of the fish.",q4_a,1.0,,1.0,2.0,3,2,1,2,0,1,1,1
R_28LE4NyOf0wpTW8_q2_b,you would need to calculate the probability of whether they got the notes right when they guessed and what the actual note is.,q2_b,1.0,,0.0,1.0,3,2,1,2,0,1,0,1
R_26hH6uqf7gTjclL_q4_b,"I would determine who the better fisherman is by looking at their catches. First you would look at who caught the most, and tally the number of fishes up for each fisherman. Then you would add up the lengths of all these fishes and divide by the total number of fishes that they caught. Whoever has the largest number would be qualified as the better fisherman.",q4_b,1.0,,1.0,0.0,3,2,1,2,0,1,1,1
R_22YwZfKEz4dkvsz_q2_b,"I would repeat the test more than once, and each time use a different order of notes to see if the student is actually able to recognize the notes and not just pick up on patterns",q2_b,1.0,,0.0,1.0,3,2,1,2,0,1,1,1
R_1LUv3BdI1qgoknk_q4_a,"Yes, since there is a lot of things that go into catching a large fish, such as proper bait, water currents, feeding patterns etc; statistical inference should be used.",q4_a,,0.0,1.0,1.0,3,2,1,2,0,1,1,1
R_1exZMlpLwxi7Rfp_q2_a,you should use statistical inference assuming there is a control. statistical inference is one of the easiest ways to determine accuracy.,q2_a,1.0,,1.0,2.0,3,2,1,2,0,1,1,1
R_11ha0WwH6uMEOWR_q4_a,"Based on whether Mark or Dan had a higher rate of fish caught in a certain amount of time, statistical inference would help the two men figure out who is the better fisherman.",q4_a,1.0,,1.0,0.0,3,2,1,2,0,1,0,1
R_11ha0WwH6uMEOWR_q2_b,"First, we would have Carla turn around while somebody plays a note on an instrument and after each note have her say what note she thinks it is. We could repeat this process a couple of times to make sure she didn't just have a lucky guess. Then we would organize our information and analyze the results to see if she has a good ear for music or not.",q2_b,1.0,,1.0,0.0,3,2,1,2,0,1,1,1
R_0W0zWX4BzwFNHGx_q2_b,"If the student recites the correct musical note with a high average, she has a good ear for music.",q2_b,1.0,,0.0,1.0,3,2,1,2,0,1,1,1
R_YPk4mDTJdJlAsuZ_q2_b,"Measure her ""good ear for music"" multiple times and see how high her average is compared to someone who does have a ""good ear for music"".",q2_b,1.0,,,1.0,2,1,0,2,0,1,1,1
R_xl2qsdRZ4GDIRgZ_q2_b,"In order to decide whether the student has a good ear for music, using this method of note identification, one would most likely be determining whether Carla could identify more than half or three-quarters of the seven notes the music teacher chose and played on the piano keys. If, for example, Carla could identify the A, B, C, D, and E, for example, she would have successfully identified 5/7 (or about .71) of the notes played. At this point, we can safely assume that Carla has a ""good ear for music,"" though our methods of determination were indeed simple.",q2_b,,1.0,1.0,,2,1,0,2,0,1,1,1
R_Xkecg9Jtm2t4bvz_q2_b,You could decided if the student has a good ear for music by comparing her answers off of the other students. If her answers are more correct compared to the others then you could say she has a good ear for music.,q2_b,,,1.0,1.0,2,1,0,2,0,1,1,1
R_XgZxV2ZPiDKWCLn_q2_b,"1.  I could always have Carla listen to notes randomly played by the teacher, or I could simulate the scenario (which may be faster than having Carla listen).  I choose to simulate Carla's note-identification test. /  / 2.  As there are 7 possible notes that Carla could identify, I will be running this simulation for each individual note.  I will only be using 1 note in each simulation I will only use 1 note per simulation as there is only 1 correct note; I will also only use 1 note per simulation so I do not confuse data, such as thinking a simulation counted for note A when it really counted for note F.  /      I will be using a random number table for my simulations, though I will ignore the numbers 0, 8, and 9, because there are only 7 possible notes that can be identified.  I will then assign a specific number to each note:  A=1, B=2, C=3, D=4, E=5, F=6, G=7. /  / 3.  I will conduct 20 trials for note A, counting how many notes are played before the number 1 appears in the table.  I will record how many notes Clara got wrong before she correctly identified A for each of the 20 trials. /      Every note will go through 20 trials, and I will record how many notes Clara got wrong before correctly identifying the note every trial. /  / 4.  After conducting 20 trials for every note, I will then plot all the data on a histogram based on the number of times she incorrectly identified the note before getting it right.  I will plot all the notes together on 1 histogram because they were all tested for in similar simulations. /      By looking at the histogram, I will be able to determine whether or not Clara has a ""good ear for music.""  If the majority of the data is located between small numbers (0-4), then it means that Clara had identified notes correctly more often than incorrectly; if the majority of the data is located between large (5-9), then it means that Clara had incorrectly identified notes more often.",q2_b,,,1.0,1.0,2,1,0,2,0,1,1,1
R_xgtW0fYKXxyovMB_q4_b,I would find the average length of Walleye caught for both Mark and Dan over the course of the two-week fishing trip. I would then compare both of their averages and whoever has the higher average catches larger Walleye on average.,q4_b,1.0,,,1.0,2,1,0,2,0,1,1,1
R_xgtW0fYKXxyovMB_q4_a,Yes because you have to calculate differences and compare data in order to determine which brother is the better Walleye fisherman.,q4_a,1.0,,,1.0,2,1,0,2,0,1,1,1
R_xgtW0fYKXxyovMB_q2_b,I would conduct an experiment with Carla to see if she is able to name the notes as I play them. I would play the notes in a random order and see how often she was correct. I would do at least three trials of this experiment on different days to see if Carla is just lucky at guessing or really knows the notes. I would keep track of the notes she gets right and wrong and I would look to see if she was consistent.,q2_b,1.0,,,1.0,2,1,0,2,0,1,1,1
R_xFuLGcPaYkiSp7X_q4_b,"One can figure out the average first, then figure out the standard dev. to then determine who is a better fisher.",q4_b,,1.0,1.0,,2,1,0,2,0,1,1,1
R_xFuLGcPaYkiSp7X_q4_a,Yes with the numbers you get of what each fished yu can determine who is a better fisher.,q4_a,,1.0,1.0,,2,1,0,2,0,1,1,1
R_xFuLGcPaYkiSp7X_q2_b,"if it was possible, one can in order list down the notes she gets right and by this percentage one can tell if she has a good ear.",q2_b,,1.0,1.0,,2,1,0,2,0,1,1,1
