a_id,a_text,a_q_id,MB,MB15,JM,SL,num_annotators,num_ratings,num_ratings-1,maxvotes,random,True Label,AsRRN Prediction,SFRN Prediction
R_2RXutsynoYrAHJ0_q3_b,"1 – state the assumptions / (i) We assume that the sample of orders is a simple random sample (SRS) and we assume that the population of good display screens has no outliers and (address shape if necessary). / (ii) We will do a z / t procedure because (explain why the procedure you chose is appropriate for the information given). / ￼￼￼ / 2 – define the parameter being estimated / ￼μ = a verbal description of the population mean, in context / ￼ / 3 – state null hypothesis / H0 : μ = (temporary value) / Must reflect no change, no difference, no effect, nothing unusual. In general, if there is something we wish to disprove, we state it as the null hypothesis. A smaller P-value implies stronger evidence against the null hypothesis. / 4 – state alternative hypothesis / ￼Ha : μ < or Ha : μ > or Ha : μ ≠ / The inequality sign is determined by the question that is being asked. In general, if there is something we wish to prove, we state it as the alternative hypothesis. / ￼ / ￼ / 5 — carry out the Z-Test or T-Test on your TI- 84 Plus or equivalent calculator and write down the output, and draw an appropriately labeled density curve with the P-value shaded in. Label the horizontal axis in terms of . / “Calculate” will carry out the calculations for the test. / “Draw” will give you the P-value picture. Turn off all StatPlots first. / ￼ / STAT / TESTS / 1:Z-Test / Inpt:Data / μ0: temporary value of μ / σ: population std devn / List: data list / Freq: freq list or “1” if no freq / list / μ:≠μ0 <μ0 >μ0 (choose your / Ha) / Calculate Draw / “Calculate” Output / Z-Test / (returns the alternative / hypothesis) / z=one-sample z-statistic p=p-value / =sample mean Sx=sample std deviation n=sample size / STAT / TESTS / 1:Z-Test / Inpt:Stats / μ0: temporary value of μ σ: population std devn : sample mean / n: sample size / μ:≠μ0 <μ0 >μ0 (choose your Ha) / Calculate Draw / STAT / TESTS / 2:T-Test / Inpt:Data / μ0: temporary value of μ / List: data list / Freq: freq list or “1” if no freq / list / μ:≠μ0 <μ0 >μ0 (choose your / Ha) / Calculate Draw / “Calculate” Output / T-Test / (returns the alternative / hypothesis) / t=one-sample t-statistic p=p-value / =sample mean Sx=sample std deviation n=sample size / STAT / TESTS / 2:T-Test / Inpt:Stats / μ0: temporary value of μ : sample mean Sx=sample std deviation n: sample size / μ:≠μ0 <μ0 >μ0 (choose your Ha) / Calculate Draw / “Calculate” Output / ￼© 2010 Radha Bose Florida State University Department of Statistics / ONE-SAMPLE INFERENCE 19 / ￼ / ￼“Calculate” Output / Z-Test / (returns the alternative / hypothesis) / z=one-sample z-statistic p=p-value / =sample mean n=sample size / ￼ / ￼T-Test / (returns the alternative / hypothesis) / t=one-sample t-statistic p=p-value / =sample mean Sx=sample std deviation n=sample size / ￼ / 6 — interpret P-value in context, then compare the P-value to the significance level α (alpha) and state the final conclusion in words, in context / If the consequences of rejecting a true null hypothesis (type I error) are grave, a very small α should be used. / If the population mean observation is indeed (fill in the value you are using for μ), then due to sampling variation alone P-value% of all possible sample mean observations are expected to be (fill in a description of the values indicated on your P-value picture), when the samples consist of n subjects each. / Low P-value (data statistically significant) / This low percentage suggests that the population mean observation is not (fill in the value you are using for μ) and it is more likely to be less than / greater than / different from that. / Not-very-low P-value / This percentage is not very low so we cannot conclude that the population mean observation is less than / greater than / different from (fill in the value you are using for μ), it is not unlikely that it could be (fill in the value you are using for μ).",q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,1
R_2RXutsynoYrAHJ0_q3_a,"Yes, we can use one sample inference to determine whether the company should accept or reject the bulk order. Using one sample inference we are able to see the probability of a the bulk order being good/bad.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2rBChiNigJQtsZY_q4_b,They could write down the size of the fish and how long it took them to caught it.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2rBChiNigJQtsZY_q3_b,"Yes, you can get an average of how many screens are usually bad.",q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2rBChiNigJQtsZY_q3_a,Statistical inference can be used in this scenario to make the process faster.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2R1G4OLDf7yvkdj_q4_b,I do not believe statistical inference should be used in this situation.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2R1G4OLDf7yvkdj_q2_b,I would decide based on the performances of other students. By determining of this is truly a good measurement (seeing if others did poorly on the test or not) I could see if Carla's responses were valid.,q2_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2QgjUFPwqc5IODg_q3_b,you could take a sample of 10 of the display screens if one of those ten are bad you can calculate the probability of the rest of the screens,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2QgjUFPwqc5IODg_q2_a,you should not because you cant put a number on quality,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2f6ST76DzsSNu3m_q4_b,"To determine who was the best fisherman, I would use statistical inference and see who caught the most fish. Whoever caught the most fish would be considered the best fisherman.",q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2f6ST76DzsSNu3m_q2_b,"The probability of a student guessing which note would be out of seven notes. The probability of guessing the right note would be a 1/7 probability of guessing A,B,C,D,E,F, or G. If the student got the answer right on the first try then that student would have a good ear for music.",q2_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,1
R_2dJQZcGJNCDdWP1_q3_b,Assuming that under 95% of the screens working properly is acceptable to the company. I would use his data and find out how many screens the company uses in a year and how many screens the forecast to sell in the next year. After determining the necessary units to be purchased I would analyze the amount of money that would be wasted with defective screens and determine if it was an appropriate amount to be dedicated to shrinkage costs.,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2dJQZcGJNCDdWP1_q3_a,"Yes they should accept the screens.150 is not a large sample size in comparison of a quarter or a year of a business's operation, but it gives the engineer a big enough sample to have an idea of the quality of the screens.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2CT8XFj0uvnwcrC_q3_a,Statistical inference should definitely be used in this instance since money is being involved. If you accept a bulk order with more display screens that are damaged you will end up losing money in the long run.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2CjsCZiomZQ4mfj_q3_b,You could accept the order of display screens in the correlation is significant enough,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2Bsdca66eX1sB7s_q3_b,"Going through either of the three tests above, you will set up a null hypothesis, say p<5% of 150 and the alternative hypothesis p>5% of 150.  Once going through the various exercises to determine if the null or alternative hypothesis is true, you will then determine whether or not you want to send the shipment back or not.",q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2Bsdca66eX1sB7s_q3_a,"Yes, you can use numerous tests to determine this, including 1-proportion z-test, t-test, paired t test.  With these tests, you will be able to either reject or accept the bulk order.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2BnyWHnX6siji9f_q4_a,No there should not be statistical interference because there are to many variables in this scenario to calculate with certainty who the better fisherman is. Fishing is not all skill because there is some luck required which would make this scenario difficult to calculate.,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2BnyWHnX6siji9f_q3_b,"If the the company could put together computers in a timely manor, and not loose profit from the time lapse of returning the computers, than the company should reject the shipment. If the company would lose money in the time lapse than they should take the few busted computer screens and continue to produce their product with a small loss in total output.",q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2BnyWHnX6siji9f_q3_a,"yes statistical interference should be used in this case because, if you make more profit accepting the 150 screens then you should accept the order, if you would make more money in this case, relevant to time, by rejecting the order and buying another than statistics should be used to calculate this.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2BnyWHnX6siji9f_q2_a,No you should not use statistical interference. This scenario is simply testing a hypothesis or assumption and then once the data is collected you may then use statistical interference so something may be calculated.,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_2b1uYLiJtEkFfG2_q3_a,I think it should because there are always accidents. If one does enough work with the supplier the percentage should be normal. This is a far way of determining if the set of screens is good.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_28LE4NyOf0wpTW8_q4_a,No because the length of the fish does not determine who is the better fisherman.,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_27BtfyWgcvxUuIX_q3_a,"yes, because it can indicate the chance of getting bad display screens. Furthermore, the conditions and assumptions for inference are met (independence assumption, randomization conditoin, success/failure condition)",q3_a,,0.0,0.0,0.0,3,1,0,3,0,0,0,0
R_26hH6uqf7gTjclL_q4_a,"I don't believe you should use stastical inferences to determine who the better fisherman is. There are many components that go into fishing, but I don't think you can really analyze some of these components, as some of it is luck and where the fishes random locations are.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_26hH6uqf7gTjclL_q3_a,I believe statistical inference should be used to determine whether the company should accept or reject the bulk order of display screens using the data gathered by the trained engineer. I believe this is considered a series of methods of forming judgements about the parameters of a population and the reliability of statistical relationships on the basis of simple random sampling.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_25vHf0jCzvDqusw_q3_a,yes because it would be simple to see if a screen is good or bad.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_23Ww6BQ8ySAi4Ma_q4_b,By calculating the number of fish each guy has caught and measuring the lenght of the fish.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_22YwZfKEz4dkvsz_q4_a,You should not use statistical inference to determine which one is the best because they are both going to different locations throughout the area therefore the statistics could be skewed. There are too many variables to measure.,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_22VbknHbB1YFg9f_q3_b,There should be a way to figure out how offten a 5% bad order occures and the effect of rejection of the shipment in lost production  Then we can figure out a probability of loseing money to the proportion of bad screens.  This question in confusing because if all 150 screens ore tested then it will be easy to decide weather to reject the order but maybe they want to decide to reject the order from a prediction made from one or more small random samples of screens and then predict a population proportion.,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_22VbknHbB1YFg9f_q2_a,No I dont think so.  Weather or not she has a good ear for music is catagorical and can not have a number attached to it.,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_22Pq2yLMva5B2tB_q4_a,Statistical Inference should not be used because there is too small of a sample.  Two brothers is not a simple random sample.,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_22Pq2yLMva5B2tB_q2_a,"You should not use statistical inference because it is not experimental data from a carefully designed experiment that utilizes randomization.  It is simply testing one student, so we cannot apply the Central Limit Theorem.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_22liJUNlTskZw31_q4_b,Simply just count the amount of fish each man has caught,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_22liJUNlTskZw31_q3_b,I would look at the data collected by the trained engineer and see how that reflects on the bulk order and base my decision off of that,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_22liJUNlTskZw31_q3_a,yes because it is easy to predict the outcome using statistical math skills and data,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_22liJUNlTskZw31_q2_b,"If she correctly states which note is being played, then therefore, she has a good ear for music",q2_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,1
R_22liJUNlTskZw31_q2_a,no it should not because math is not involved in that type of data collecting,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_21iwh2KSgFnqoWt_q4_b,"I would use the data to see who had a better day, but I would not use this information to say one of the two is better than another.",q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_21iwh2KSgFnqoWt_q4_a,"If it is really all about luck as to who is catching the fish, I do not think it really makes a difference of who catches the most fish and does not deem them to be the better fisherman.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_21iwh2KSgFnqoWt_q3_b,"I would take the group of laptops and see if the screens worked or not. If they did not work, I would try to determine the reason behind it not working properly. If it is something easy to fix, then I would fix it on my own, if not then I would return the product.",q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_21iwh2KSgFnqoWt_q3_a,"I think statistical analysis should be used in this case. If you need to know a certain percent of what you have to determine whether or not you keep it, you need numbers to back up your reasoning.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1q27vIX0tbDTOor_q4_a,"No, because since they are trying to figure out who the better fisherman is based on numbers you could not use the random sampeling to figure this out you would need to do math.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1q27vIX0tbDTOor_q2_b,I would put the data into a calculator to figure out if Carla is an outlier or fits the data to determined where she lies.,q2_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1q27vIX0tbDTOor_q2_a,"No, I would use numbers to compare Carla's hearing to what is considered a ""good eat for music"" compared to a ""bad ear for music"" because numbers give a much better and more clear answer than inference would.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1OjgYWnvatXH0dX_q3_b,I think they should reject it. Because the margin of error is too high.,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1NlgiAIqCAd9XE6_q4_b,I would not use this data to determine who is the better fisherman.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1NlgiAIqCAd9XE6_q4_a,Statistical inference can not be used to determine who is the better fisherman. It is used to determine who catches bigger fish but bigger fish do not neccissarily better fisherman.,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1NlgiAIqCAd9XE6_q3_a,It should be used to count and assume the percentage of display screens are good.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1LUv3BdI1qgoknk_q4_b,"Whoever caught the larger fish in length has to be the better fisherman since luck is not an option. Also, both fishermen had similar equipment and knowledge on the area.",q4_b,,0.0,0.0,0.0,3,1,0,3,0,0,0,0
R_1LUv3BdI1qgoknk_q2_a,"I don't think statistical inference should be used because one persons hearing abilities does not represent the entire population. Secondly, average people are not acquainted with music notes.",q2_a,,0.0,0.0,0.0,3,1,0,3,0,0,0,0
R_1Lh7s2sFTTP9a2x_q4_b,by determining the p-value,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,1
R_1Lh7s2sFTTP9a2x_q4_a,no,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1Lh7s2sFTTP9a2x_q3_b,he should reject because p-value is less than 5%,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1Lh7s2sFTTP9a2x_q2_b,it isn't possible to know if student has a good ear just by identifying the notes.,q2_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1k1cz6EEJ6qXXpd_q4_a,You cant because fish can sometimes just not bite whether you are in the correct location or the best bait.,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1k1cz6EEJ6qXXpd_q3_a,Yes because you can see what is the probability that the order is unuseable and decide whether or not its a place to keep getting the screens from that supplier.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1k1cz6EEJ6qXXpd_q2_a,No because good music is based on opinion not on fact so it is something that can not be,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1jrBhndeuKAJemT_q4_b,I don't know how to use the data but I would assume since the variable in the equation is knowledge that you cant determine the better of the two fishermen.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1jrBhndeuKAJemT_q4_a,it should not be used based on the fact that there are too many variables.,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1jrBhndeuKAJemT_q3_a,yes it should. when it comes to keeping track of orders especially bulk orders you need logistics and statistics. it makes it easier to keep track of these orders and the individual boxes in the order.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1jrBhndeuKAJemT_q2_a,It would be hard to conduct this survey because every person studied would have to do a bunch of hearing tests before the actual test that sees if they have a good ear for music or not. so I would think statistical Inferences wouldn't be a good way to judge.,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1IT144gTqeDU5gk_q3_a,"Yes, statistical inference should be used to determine whether the company should accept or reject the bulk order of display screens because by setting a number of 5% that indicates that a precise measurement is going to be taken and data collected will be accurate. Therefore because the measurement is detailed, this process can be repeated over and over again.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1il0wcVOEolLudb_q4_b,I think you can determine by who catch the most fish.,q4_b,,0.0,0.0,0.0,3,1,0,3,0,0,0,0
R_1il0wcVOEolLudb_q3_a,Yes because you want to  test  to see the good from the bad.,q3_a,,0.0,0.0,0.0,3,1,0,3,0,0,0,0
R_1il0wcVOEolLudb_q2_b,By studying and knowing exactly what notes is playing..,q2_b,,0.0,0.0,0.0,3,1,0,3,0,0,0,0
R_1H8KpFjUv9xh1Qb_q3_a,"Yes, a p value should be conducted with over a 95% confidence value and if it does not meet that then the order should be rejected.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1g60BgF2aUfqfTB_q3_a,Yes you should use statistical inference because each variable is well defined.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1F8K5YVgEN1RRaK_q4_b,By location. We can see if the location plays a factor.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,1
R_1F8K5YVgEN1RRaK_q3_b, The final result from above will tell us whether or no to reject or accept the whole order.,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1F8K5YVgEN1RRaK_q2_a,i would not use statistical interference. You really dont have to. If the student cannot tell which note the pianist is playing then the student doesnt have a good ear.,q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1exZMlpLwxi7Rfp_q3_b,the data can be used to create a confidence interval that will tell the company with a certain level of confidence the range of working electronics in the shipment.,q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1CkjntzxZOjssV7_q3_a,Yes. Collected data on the quality of the screens and then determining if they are mostly good can be done statistically and is a good way to go about deciding if the company want to keep them all or not.,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_1CkjntzxZOjssV7_q2_a,"Having a ""good ear for music"" seems like trait that cannot necessarily be determined via statistical inference and is better tested through various different methods that observe the students musical inclination and ability from a variety of perspectives.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_11ha0WwH6uMEOWR_q4_b,Time the two men fishing and make sure all controlled variables are the same for each fisherman. Take the results of how many fish they caught and compare them to find out who is a better fisherman.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_11ha0WwH6uMEOWR_q3_b,"From the information about how many display screens are used in the company, the company can decide whether or not a bulk order would be beneficial or not.",q3_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_11ha0WwH6uMEOWR_q3_a,"Yes, because the results of the statistics will show if the display screens would be better for the company if bought in bulk instead of any other way.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_11bVEqqnpNibyGu_q4_a,No because fish can be in different locations regardless of influence from either of the fisherman.,q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_11bVEqqnpNibyGu_q3_a,Yes because you can use statistical processes to estimate around the exact number that can be expected to malfunction,q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_10SrCe5A99aS8Io_q4_b,"You would determine it, by seeing how many fishes Mark and Dan caught. You cant really go by length because you do not know whats the size of the fish you reel in. Once you record how much fish each fish caught, compare both and select who caught more.",q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_10SrCe5A99aS8Io_q3_a,"Yes you should use statistical inference to determine what decision to make, if not you would have to check one one of the items from the shipment.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_0W0zWX4BzwFNHGx_q4_b,"The fishing trip can't determine who a better fisherman is. Considering there are only 2 people. However, if it were to determine, there'd have to be equal material for both fisherman, not only similar, and there would need to be a controlled experiment where they had other factors and avoid confounding factors as well.",q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_0W0zWX4BzwFNHGx_q4_a,"No. Statistical inference infers properties about a population, which includes testing a hypotheses and deriving estimates. Because there are only 2 of them in this case, the population isn't large enough.",q4_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_0W0zWX4BzwFNHGx_q3_a,"Yes, definitely should. Considering statistical inference involved a larger population, it'd be rather efficient to gather data from 150 screens using a tested hypotheses and deriving estimates on 150 screens.",q3_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_0W0zWX4BzwFNHGx_q2_a,"Considering statistical inference, no. Based on this being only one person and statiscal inference measuring the data of a population, the information would not be accurate.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_0re2W60sd5rUIcp_q4_a,"aprox. norm, srs, no outliers.",q4_a,0.0,0.0,0.0,,3,1,0,3,0,0,0,0
R_0Nuyhccb94XCBsV_q4_b,you need statistical inference because you are trying to compare caught the bigger fish and how many fish they got.,q4_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_0Nuyhccb94XCBsV_q2_b,If the student gets the answer correct on the right music note playing then she has a good ear for music .,q2_b,0.0,,0.0,0.0,3,1,0,3,0,0,0,1
R_0Nuyhccb94XCBsV_q2_a,"I don't think statistical inference should be used to determine whether Carla has a ""good ear for music"" or not because they should be studying the music notes a determining whether they know it or not.",q2_a,0.0,,0.0,0.0,3,1,0,3,0,0,0,0
R_W8qdkKit0alV2mt_q4_a,"If your only considering skill then they probably shouldn't make them fish in different spots, unless picking a good spot is part of skill in which case yea statistical inference is perfect",q4_a,1.0,,0.0,0.0,3,2,1,2,0,0,0,0
R_vVR0LmpnPTIdilH_q2_a,"First of all, Carla does only represent one person which means that whatever data can be collected out of her note identification test will not be generalize to a larger population (no representative data). Indeed, the sample set is too small, so the generalization is not possible. Therefore, statisticl inference which aims to generalize outcomes from sample to a larger popuplation does not seem to be the adequate method to use. /  /",q2_a,1.0,0.0,,0.0,3,2,1,2,0,0,0,0
R_UYAIIF6Gu2SIJhL_q4_b,"Take the data from the fish, which brother caught the most fish, and who caught the biggest fish. Then you could graph this data to see which brother caught the biggest and most fish. Once you have this data you could determine which brother is the better Walleye fisherman.",q4_b,1.0,,0.0,0.0,3,2,1,2,0,0,0,0
R_uqUAXjrV59T1J6h_q2_b,By gathering a population and conducting the same experiment and comparing the student to the rest of the population to see how she fares.,q2_b,1.0,,0.0,0.0,3,2,1,2,0,0,0,0
R_uqUAXjrV59T1J6h_q2_a,"No, a ""good ear for music"" is a heavily opinionated statement so no statistical analysis would effectively prove it.",q2_a,0.0,,1.0,0.0,3,2,1,2,0,0,0,0
R_ukoLhTpZAz7aeIx_q4_b,"It would be hard to determine who is more successful due to the amount of interpretations that need to be produced. When Mark is in one area and Dan in another during a certain time of day and they switch spots on a different day, at the same time, the conditions could vary. The weather could effect the production of fish for each, as well as the attention and equipment involved. Seeing as it is most likely that conditions will vary for each time and day, data would need to be regularly conducted. It would take more than a few weeks to determine the exactness of who is better at fishing because of the difference in daily attributes. The amount of equipment and effectivness would be a huge factor as well. Unless they are both using the same fishing gear, it will be hard to determine who is better at fishing based solely on their experience. They could go back to the same fishing area during the same time the next year and find that they are worse off than they were the year before. Then, Mark might find that he is catching more fish than Dan, simply because Mark has better equipment, or the current that day in the area he was fishing was more suitable for a fisherman or vice versa.",q4_b,1.0,,0.0,0.0,3,2,1,2,0,0,0,0
R_ukoLhTpZAz7aeIx_q3_b,"In order to accurately figure out if this company is accepting more displays than rejecting them, a judgement call as well as technical properties must be in place. There must be a basis of what a ""good"" screen display looks like in the eyes of the person examining it and what would be considered a ""bad"" screen display. Whether the screen is manually fixable could be another factor the interpret when figuring out which are bad and which are good for this company and supplyer. Whether the company wants to continue to order from a supplier that gives more than 5% bad displays or find another supplier, or lower the standards in which they consider to be bad and good would be a factor as well. Would the company profit more from simply selling the bad displays for a lower price, or would they benefit from returning the whole thing with exactly 5% bad, and neglect the 95% that were good and let them go to waste. Are damaged boxes on the outside considered ""bad"" or would the display itself having a crack or scratch be considered ""bad?"" There are many factors to put into consideration before diving into this problem. Is 5% a probable and beneficial percentage and limit to the companies standards, or would they benefit from having a higher number of defects in order to accept or reject the order?",q3_b,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_ukoLhTpZAz7aeIx_q3_a,"There is one company analyzing another company in order to profit from them. There is therefore, a population being 150 displays. The parameter would be the proportion of displays rejected from the order. The question is whether to accept or reject the entirety of this order, from the results of the damage that is being checked. There is a limit in which the screens can be accepted and therefore a statistical inference would be appropriate for this problem.",q3_a,0.0,,1.0,0.0,3,2,1,2,0,0,0,0
R_ddrhTTch6jHAifD_q3_b,"The engineer would need to take a simple random sample of at least 31 screens and use that as an estimate of the population. You would also need to awwume that there are no outliers. If more than 5% of the sample has broken screens, then they should reject the order.",q3_b,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_ddrhTTch6jHAifD_q3_a,"Statistical inference can be used in this example because the engineer can test a sample of the entire order to predict what percentage of the screens will be defective. This can be done because in a simple random sample, the number of  defective screens from the sample can be used to refer to the entire population as long as the sample size is small enough.",q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_8iVkPUHhGaqYupX_q3_a,Yes you should use it.  The reason is that you can set up a graph of what the prevent of bad screens is and then you will be able to know if you stay with the company or not.,q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_6xSJ8Wj51zLBgsh_q3_a,"Yes, it should be used to determine if the company should keep the display screens because there will be a profit loss if too many of the screens don't end up working. 5% is not that many but if it ended up being more than 5% than the company could endure a big loss.",q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_6u0AG0QLZtjNc1v_q4_b,I would make a table with subject A and B then record the length of all the fish they caught. At the end I would add up the total of fish length in inches and determine which subject had the biggest fish caught to find out who is the best fisherman. I could also create a histogram to visually see the recorded data in a graph.,q4_b,,0.0,0.0,1.0,3,2,1,2,0,0,0,1
R_3siDtFsiVKwCcmJ_q4_b,"To determine who is the better Walleye fisherman, we would take all of the amount caught over the two weeks and compare the measurements and sizes of each fish and the amount of Walleye caught in total. Whoever has a higher proportion in these two areas would be the better Walleye fisherman.",q4_b,0.0,,0.0,1.0,3,2,1,2,0,0,0,1
R_3rTm2aVio7pMNBU_q3_a,"This is an instance where statistical inference is useful. If at least 5% of the screens were bad, there is a greater chance that more of the screens would become bad in the future.",q3_a,0.0,0.0,,1.0,3,2,1,2,0,0,0,0
R_3R2hJ2cPFTQnfrc_q3_b,The electronics company should accept the order if the display screens are all working,q3_b,1.0,,0.0,0.0,3,2,1,2,0,0,0,0
R_3R2hJ2cPFTQnfrc_q3_a,Yes because it is by the 5% of the bad to compare the accept/rejection of the order,q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_3Ny8iBQloIk5Ha2_q3_a,I think you could use statistical inference to determine whether the company should accept or reject the order. If you use statistical inference you can figure out the proportion of the computers that might have a display screen from the supplier are bad.,q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_3KZMO16R6JknU0E_q3_a,"Yes, to determine if more than 5% of the display screens are bad we must use a sitistical inference. We need to infer sometthing about the population from our sample of 150.",q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_3Jr8e0DIeLtMX2A_q3_a,"Yes, statistical inference should be used to determine whether the company should accept or reject the bulk order of display screens using the data gathered by the trained engineer because if the amount of bad display screens outweighs the number of good screens obviously the order should be rejected. It will be easier to determine exactly how many of the display screens are bad if statistical inference is used.",q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_31KRIyDEf8o9k27_q3_a,"Yes, they can try and figure out which screens are good and which ones are bad.",q3_a,0.0,,0.0,1.0,3,2,1,2,0,0,0,0
R_2zoLG9aI1FBHT1K_q3_b,"I would use a significance test and find the z score. I would take 5% of 150 and use that number for p and p must be greater than that value. I would then look at the z table and find the number that corresponds. Using the critical z value I would get that and compare it to the number on the z table. If the calculated number is more, I fail to reject the null and the order should be rejected.",q3_b,0.0,,0.0,1.0,3,2,1,2,0,0,0,1
